ID,Name,Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,time_signature,Genre,Artists,Popularity
1ZgNrZlg2QBhzR7SNhEbZc,Anotherdrinkingsong,0.331,0.9229999999999999,7.0,-4.234,0.0,0.0606,0.0009390000000000001,0.0325,0.33399999999999996,0.537,132.352,233373.0,4.0,celticmetal,Skyclad,37
3iyTjcSgTvfgx9CjuRJpRg,InMySwordITrust,0.276,0.992,11.0,-4.821000000000001,0.0,0.129,5.3700000000000004e-05,0.0156,0.0987,0.11,104.894,320427.0,3.0,celticmetal,Ensiferum,0
6JguUgv6q8XwN4yi0JjvY5,DeathbringerFromTheSky,0.28300000000000003,0.9690000000000001,7.0,-4.59,1.0,0.13,4.5299999999999997e-05,0.0388,0.3,0.312,158.665,310707.0,4.0,celticmetal,Ensiferum,20
7pbEYdpO6OhHK5hrwqSZRQ,UnsungHeroes,0.425,0.8370000000000001,2.0,-5.563,0.0,0.0379,0.000383,0.0034100000000000003,0.38,0.312,98.026,354973.0,4.0,celticmetal,Ensiferum,0
1kRuXopX9SPHrvTp1kIvpO,Vodka,0.353,0.96,7.0,-5.587999999999999,1.0,0.22699999999999998,6.17e-05,0.000371,0.9259999999999999,0.267,180.061,179653.0,4.0,celticmetal,Korpiklaani,0
56I0MV26dxBr0SGfxjgMBB,SwedishPagans,0.256,0.9790000000000001,7.0,-4.079,1.0,0.122,0.0883,0.0434,0.545,0.171,135.035,253227.0,4.0,celticmetal,Sabaton,0
12T9hEHKjjOBthnRNhiTFr,WhiteSails,0.547,0.919,2.0,-5.787999999999999,1.0,0.0605,0.000233,0.013000000000000001,0.0283,0.483,107.976,316000.0,4.0,celticmetal,Trewa,21
0IJcgUjiUbdCoqzcNKySFj,BetweenMyGraveAndYours,0.49,0.8690000000000001,5.0,-4.547,0.0,0.0415,0.000739,0.0268,0.15,0.19,75.028,262139.0,4.0,celticmetal,Skiltron,0
6MPIQc8HqmFSDojHaWA0Ds,TheWildRover,0.22699999999999998,0.782,2.0,-4.547,1.0,0.0547,0.000128,0.134,0.289,0.763,183.743,252853.0,3.0,celticmetal,Týr,0
7LJdgVo5vRIC3FW6n5Fhvd,Mjölner,0.259,0.872,2.0,-5.468999999999999,0.0,0.0477,0.000308,0.544,0.0957,0.503,98.501,330933.0,4.0,celticmetal,Thyrfing,33
4QUtYXelDJP3DxMT4w6vEx,TheStaroftheCountyDown,0.51,0.9620000000000001,5.0,-4.928999999999999,0.0,0.113,0.000295,0.126,0.0819,0.36,110.038,193493.0,4.0,celticmetal,Pertness,30
1NnFMOLHDoYj0laurfUdhW,TheHunt,0.271,0.94,2.0,-6.14,1.0,0.128,0.000384,0.505,0.28300000000000003,0.0622,169.987,296693.0,4.0,celticmetal,Wolfheart,39
7DdxeigD9uXlaBIlkh8hoR,Waldschrein,0.335,0.992,7.0,-3.034,1.0,0.17800000000000002,0.000136,0.5489999999999999,0.0587,0.33299999999999996,199.948,320687.0,4.0,celticmetal,Equilibrium,34
0OLTwbDmphLxpX0QXcrmRV,Illdådsnatt,0.444,0.866,2.0,-7.472,0.0,0.0448,2.1899999999999997e-05,0.539,0.135,0.34299999999999997,109.854,300000.0,3.0,celticmetal,Tvivel,15
49rkEQLfSPzHc6YodigjcK,SkaldicKin,0.34700000000000003,0.633,0.0,-6.837000000000001,1.0,0.0544,0.133,1.6e-05,0.639,0.33799999999999997,159.931,246000.0,3.0,celticmetal,Trewa,22
0zvOwA4IPUYjQGRqmXL5Ip,Ragnarök,0.10099999999999999,0.958,9.0,-3.447,0.0,0.16,0.000563,0.0031899999999999997,0.0769,0.124,74.873,357773.0,4.0,celticmetal,Brymir,34
73MLWKH7ZV0rpCSja80bEm,Varldsspegeln,0.41100000000000003,0.8859999999999999,0.0,-4.715,0.0,0.0357,0.00133,0.68,0.0887,0.486,93.964,291960.0,3.0,celticmetal,Thyrfing,21
3UK0i6wfLdEvkNAvuMGwnA,AwakentheIron,0.522,0.972,2.0,-3.08,1.0,0.0482,2.9199999999999998e-05,0.337,0.23199999999999998,0.799,141.972,232315.0,4.0,celticmetal,Firkin,37
1cZJNxlW8jiH0ULGJoY8kS,Afterglow,0.5329999999999999,0.622,8.0,-8.347999999999999,0.0,0.0332,0.0261,0.649,0.115,0.21899999999999997,112.018,383507.0,4.0,celticmetal,Eastern High,0
2DdtVsMqo28gey6YWNcoUj,RagnarokNow,0.496,0.9640000000000001,0.0,-4.4430000000000005,1.0,0.126,2.7000000000000004e-06,0.8590000000000001,0.265,0.0909,101.551,172000.0,4.0,celticmetal,Brave the Sea,16
0lf4YdJD0wKDRBcQmvZwiT,AeonOfCold,0.484,0.943,9.0,-6.837999999999999,0.0,0.0634,0.0027,0.5479999999999999,0.127,0.0612,98.034,394080.0,3.0,celticmetal,Wolfheart,31
51IAzqhjNWRJVcpqFL4h55,OneAgainstAll,0.5,0.88,1.0,-5.2010000000000005,0.0,0.0429,4.07e-05,0.435,0.102,0.511,145.008,217933.0,4.0,celticmetal,Amon Amarth,41
1FAmAqRZwILDXysWsG4IA5,VulgarisMagistralis-Bonus,0.57,0.9490000000000001,4.0,-3.201,0.0,0.0737,0.0859,0.0,0.213,0.623,123.321,223360.0,4.0,celticmetal,Heidevolk,37
7BmzjTb6ncoOeWfmSENnGJ,YourOdyssey,0.506,0.986,9.0,-3.7560000000000002,0.0,0.051,2.3100000000000002e-05,0.0176,0.059000000000000004,0.469,113.985,242665.0,4.0,celticmetal,Firkin,30
53LfmvYhuuHuftSFuF8R4b,IntotheJawsofFenrir,0.5760000000000001,0.862,6.0,-5.325,0.0,0.0345,0.000293,0.0408,0.223,0.48100000000000004,114.981,235907.0,4.0,celticmetal,Aexylium,17
7rXHIJEYCbaYKRudUMDHEt,Banshee,0.53,0.917,10.0,-5.233,0.0,0.0719,0.000288,0.0632,0.201,0.18,104.969,227173.0,3.0,celticmetal,Aexylium,15
0FNtO8tcWLQExAMco1stYX,ThirteenDays,0.193,0.96,10.0,-6.653,1.0,0.11599999999999999,4.77e-06,0.868,0.371,0.525,160.13,296743.0,3.0,celticmetal,Gwydion,21
2eMbCAW9BwjWcISfGkvGEU,LostatSea,0.327,0.29,7.0,-11.482000000000001,0.0,0.0415,0.534,0.000397,0.147,0.243,179.108,373799.0,3.0,celticmetal,Jon Hart,0
3gwzxF38VZka9epVs9KXkw,Sleipnir,0.439,0.917,9.0,-5.183,1.0,0.0434,6.0899999999999996e-05,0.0377,0.11699999999999999,0.38799999999999996,158.019,184252.0,4.0,celticmetal,Brothers of Metal,45
2r3KFstqtS5VGeXDgpyCWL,Räden,0.203,0.988,4.0,-4.623,0.0,0.19399999999999998,0.00010800000000000001,0.677,0.32299999999999995,0.0579,117.42,337404.0,3.0,celticmetal,Tvivel,14
2FbNdrkf6rxPi7uGjt4J8I,Stål,0.33899999999999997,0.9570000000000001,0.0,-5.787000000000001,1.0,0.177,0.00023799999999999998,0.311,0.10099999999999999,0.107,153.526,293268.0,3.0,celticmetal,Tvivel,14
1Sso5Ju8nmUj9nA9wCrkDZ,Non-DreamingEye,0.429,0.961,11.0,-4.6930000000000005,0.0,0.12300000000000001,0.000992,0.0117,0.0694,0.07400000000000001,121.965,290902.0,3.0,celticmetal,Meadows End,19
6od4RukIKQVAEvhM4UJOg0,WingoftheCrow,0.504,0.9470000000000001,7.0,-4.73,0.0,0.0567,0.000129,0.00115,0.084,0.188,100.988,359971.0,4.0,celticmetal,Red Cain,17
1IIGKo5bxRdlsl96dAeSlU,Tuoppein\nostelulaulu,0.27399999999999997,0.882,2.0,-6.308,1.0,0.079,0.00215,0.0908,0.10400000000000001,0.102,109.947,394627.0,4.0,celticmetal,Kivimetsän Druidi,37
3naTFyzCzSGlfECdLk09eE,StoneoftheSevenSuns,0.22399999999999998,0.987,0.0,-5.035,1.0,0.142,5.93e-05,0.563,0.32299999999999995,0.243,99.968,301960.0,3.0,celticmetal,SuidAkrA,42
34bvgU2vWptxR47AXpK5I6,BorntotheFight,0.41,0.925,1.0,-6.183,0.0,0.0623,4.43e-06,0.648,0.32899999999999996,0.409,81.543,182773.0,4.0,celticmetal,Waylander,33
26FtiE6pkeeNKciBlyWw78,SveptiSorgepläd,0.429,0.9470000000000001,6.0,-5.452000000000001,0.0,0.0797,0.00187,0.26899999999999996,0.871,0.184,120.024,314500.0,4.0,celticmetal,Meadows End,34
1NyPqRYVNTY2lUIxlQsS0x,EpopejaWandalska,0.41100000000000003,0.701,7.0,-11.183,1.0,0.0376,0.0658,0.8959999999999999,0.109,0.268,134.04,320236.0,4.0,celticmetal,Żywiołak,0
0zrGJfvqvebcUs27cDPpPt,Zakliatie,0.47100000000000003,0.8029999999999999,2.0,-5.992999999999999,1.0,0.0318,0.000828,0.000303,0.196,0.134,82.983,314893.0,4.0,celticmetal,Arkona,0
79kvYiELLHIaXi6W6QKtZq,UisElveti-re-recorded,0.544,0.956,7.0,-4.066,0.0,0.0356,0.000824,3.9e-05,0.19699999999999998,0.263,106.996,240093.0,3.0,celticmetal,Eluveitie,0
7AsDWAlycdkDtwpBhkvWYm,TurningIntoRed,0.474,0.991,0.0,-2.364,0.0,0.0564,0.00022799999999999999,0.0135,0.21899999999999997,0.28300000000000003,95.01,334507.0,4.0,celticmetal,Wolfchant,0
6VcKgan4qhqCgpkOuZ4LIN,Metsämies,0.466,0.986,9.0,-3.855,0.0,0.0499,0.00462,0.000531,0.218,0.888,150.089,179627.0,4.0,celticmetal,Korpiklaani,0
4VCorAVM6wDkBp5MTZkV3A,Trollhammaren,0.43,0.934,0.0,-6.107,1.0,0.0862,1.78e-06,0.502,0.355,0.449,94.99,208680.0,4.0,celticmetal,Finntroll,50
7f7ONwL4HhXbzsRIZPHFPq,Yarilo,0.512,0.943,1.0,-3.612,0.0,0.036000000000000004,0.0103,8.32e-06,0.11599999999999999,0.83,150.078,151040.0,4.0,celticmetal,Arkona,0
6iOQFh7oKAIPI154mJjg4E,Heimwärts,0.40399999999999997,0.975,10.0,-3.9810000000000003,1.0,0.098,0.000727,0.000705,0.15,0.532,169.929,153800.0,4.0,celticmetal,Equilibrium,0
7Jbsx4ZXZbEe2cxDJzXNmM,Cottages&Saunas,0.315,0.9890000000000001,7.0,-4.574,1.0,0.12,2.9199999999999998e-05,0.000182,0.0867,0.51,180.243,196013.0,4.0,celticmetal,Korpiklaani,13
46XuyUkZScLxQygNyjv3Ha,Tegernakô,0.185,0.9229999999999999,2.0,-5.074,0.0,0.0874,0.000223,0.5710000000000001,0.0951,0.0731,104.881,402000.0,3.0,celticmetal,Eluveitie,0
4y7XoIZ76dBXCvHQaZaJOU,Sverker,0.499,0.725,4.0,-9.077,1.0,0.0535,0.247,0.938,0.11699999999999999,0.18100000000000002,117.994,271653.0,4.0,celticmetal,Corvus Corax,33
3FHe6z5w5zAScjz7rrxHCH,InTaberna,0.603,0.9690000000000001,9.0,-6.9110000000000005,0.0,0.057,0.0191,0.462,0.17,0.35700000000000004,160.018,175813.0,4.0,celticmetal,Corvus Corax,24
4a8uY7ICX0dedXktXI8nED,SonsofWinterandStars,0.19,0.826,8.0,-10.051,1.0,0.0565,2.75e-05,0.38,0.13,0.12300000000000001,94.976,811067.0,3.0,celticmetal,Wintersun,0
5Hzto0vLxLb8GfkUtu6ZJK,Drink,0.509,0.855,8.0,-4.567,1.0,0.046,3.72e-05,5.870000000000001e-05,0.0808,0.804,160.051,202587.0,4.0,celticmetal,Alestorm,50
3Wk8lTEtbqx2p81zw1kz5D,BringUsPintsOfBeer,0.32,0.9540000000000001,7.0,-5.965,1.0,0.126,7.83e-06,0.733,0.159,0.494,200.075,168840.0,4.0,celticmetal,Korpiklaani,0
3oBZIHoNTYp39TvKHglLwV,Samon,0.39,0.828,6.0,-8.119,0.0,0.0804,0.000175,0.537,0.157,0.21,114.898,109440.0,3.0,celticmetal,Eluveitie,0
6NIx6eh4Bts9G1e3BqPotH,PrimordialBreath,0.392,0.996,11.0,-3.082,0.0,0.0883,8.2e-05,0.00313,0.319,0.0374,94.925,259040.0,4.0,celticmetal,Eluveitie,0
7pWPrcNtBAMPhz2EFgxtyp,BloodstainedGround,0.457,0.998,11.0,-3.23,0.0,0.18600000000000003,5.13e-05,0.000323,0.405,0.0381,118.044,200680.0,4.0,celticmetal,Eluveitie,0
31NMX1PEFHclMUGm9K1P8V,TheSomberLay,0.44299999999999995,0.991,11.0,-3.6189999999999998,0.0,0.14300000000000002,6.0599999999999996e-05,0.000195,0.07200000000000001,0.0617,110.022,240547.0,4.0,celticmetal,Eluveitie,0
3BTRZTioaPFpUR5OFq9hyY,SlaniasSong,0.442,0.9590000000000001,10.0,-3.201,0.0,0.0607,0.00118,0.0,0.32899999999999996,0.36200000000000004,90.012,340800.0,4.0,celticmetal,Eluveitie,0
43MPxWP7vCJj12LowGK7CH,Tarvos,0.431,0.996,11.0,-2.705,0.0,0.147,7.15e-05,7.99e-05,0.13,0.063,114.984,278987.0,4.0,celticmetal,Eluveitie,0
58b4dq3mJRUjVPEM4ZpS6R,CallingTheRain,0.45,0.9940000000000001,9.0,-3.673,0.0,0.161,1.64e-05,0.0761,0.0843,0.0717,108.756,306173.0,4.0,celticmetal,Eluveitie,0
5pWev0wvyXG2Jn6KYNQF4c,Elembivos,0.41,0.978,0.0,-4.192,1.0,0.0843,4.52e-05,0.182,0.10300000000000001,0.0392,95.017,391507.0,4.0,celticmetal,Eluveitie,0
18i5kbgM7ndRBibn761gqm,Sacrapos-AtFirstGlance,0.17,0.18,0.0,-8.141,1.0,0.0488,7.55e-05,0.988,0.157,0.0299,117.302,121187.0,1.0,celticmetal,Eluveitie,0
2SB6Hli5TxZch6aDl2ytVs,Brictom,0.40700000000000003,0.903,0.0,-3.408,0.0,0.0512,0.007690000000000001,3.4200000000000005e-05,0.11,0.502,179.987,262200.0,4.0,celticmetal,Eluveitie,0
7xW1FpnmVG2ZDwZka1WhY0,Memento,0.35200000000000004,0.748,9.0,-2.335,0.0,0.0894,1.4800000000000002e-05,0.982,0.284,0.136,119.919,200440.0,4.0,celticmetal,Eluveitie,0
6ePjbehZ15K9iFiygJiRvh,TheArcaneDominion,0.27699999999999997,0.9359999999999999,7.0,-4.689,0.0,0.0544,4.48e-05,0.0451,0.0983,0.0376,89.994,342733.0,4.0,celticmetal,Eluveitie,0
4TcyumYZMHPNwJDqfd6wDL,WithinTheGrove,0.239,0.642,2.0,-10.497,1.0,0.0413,0.45,0.966,0.122,0.102,80.163,111613.0,4.0,celticmetal,Eluveitie,0
724M3LtZZq6ZUtLMA8mi3f,TheCauldronOfRenascence,0.485,0.968,9.0,-3.458,0.0,0.0785,0.00826,0.0851,0.27,0.285,120.02,124773.0,4.0,celticmetal,Eluveitie,0
2cx7kRdzF0OqFUXCE81NKf,Omnos,0.542,0.94,2.0,-2.43,0.0,0.0442,0.0011,0.0,0.435,0.138,129.98,228333.0,4.0,celticmetal,Eluveitie,0
1OUURRiwItQb9iwqzXiW74,CarnutianForest,0.20800000000000002,0.769,7.0,-4.749,1.0,0.040999999999999995,0.0009789999999999998,0.976,0.111,0.0314,85.1,196613.0,4.0,celticmetal,Eluveitie,0
6T4MxhVlVRCd2F0ffE5Fjb,DessumiisLuge,0.15,0.741,0.0,-6.097,1.0,0.044000000000000004,2.42e-05,0.0058,0.65,0.0369,155.225,208320.0,4.0,celticmetal,Eluveitie,0
33NjRocIkquRnSw5L2Tjx9,Otherworld,0.195,0.26,4.0,-16.213,0.0,0.0383,0.0168,0.00514,0.168,0.0396,92.917,117307.0,1.0,celticmetal,Eluveitie,0
1R5TkW59qQ0eX34qiQvo7k,EverythingRemainsAsItNeverWas,0.45399999999999996,0.996,2.0,-3.197,1.0,0.0964,0.000698,0.643,0.354,0.19699999999999998,110.019,265187.0,4.0,celticmetal,Eluveitie,0
70vhJtehwu58yqwDtPjYrD,Nil,0.486,0.993,7.0,-3.9419999999999997,1.0,0.0662,0.0025399999999999997,0.0038,0.306,0.22899999999999998,115.033,223173.0,4.0,celticmetal,Eluveitie,0
1eJeDIbgW8mN1UiubbZSLt,TheEssenceOfTheAshes,0.47100000000000003,0.966,3.0,-3.835,0.0,0.0529,0.011000000000000001,0.245,0.276,0.5429999999999999,85.029,239507.0,4.0,celticmetal,Eluveitie,0
1XTxAgp9I9fcEaXRBw1zoQ,KingdomComeUndone,0.495,0.995,6.0,-3.6189999999999998,0.0,0.17300000000000001,0.00108,0.000147,0.377,0.085,117.976,202133.0,4.0,celticmetal,Eluveitie,0
6l8dL51CjKfW7QGZSiGtLt,QuothTheRaven,0.48700000000000004,0.98,3.0,-4.342,0.0,0.0742,0.0484,0.0026100000000000003,0.18600000000000003,0.185,110.013,282307.0,4.0,celticmetal,Eluveitie,0
0q3RdgIdIYSdZW31JtWuks,(Do)Minion,0.268,0.995,11.0,-4.582,0.0,0.14,0.00118,0.0359,0.537,0.0393,109.946,307693.0,4.0,celticmetal,Eluveitie,0
6MUbOUH95HevpygzQSQ1pq,Setlon,0.47600000000000003,0.924,7.0,-3.905,1.0,0.0467,0.0015300000000000001,0.0514,0.28,0.5760000000000001,114.957,156507.0,4.0,celticmetal,Eluveitie,0
7oSUfZwWUTZe8jG9q90dRd,SempiternalEmbers,0.22899999999999998,0.9940000000000001,4.0,-3.24,0.0,0.147,0.00246,0.00059,0.41600000000000004,0.0778,139.857,292400.0,4.0,celticmetal,Eluveitie,0
0Cx0T5JsUXXNWosI7sHPTl,Lugdunon,0.48,0.9790000000000001,6.0,-2.845,1.0,0.0598,0.0413,0.0174,0.636,0.34700000000000003,99.998,241413.0,3.0,celticmetal,Eluveitie,0
1ODAWE0XAcgqHHdzIj5a4j,Prologue,0.5589999999999999,0.882,2.0,-13.571,1.0,0.879,0.366,0.0,0.8959999999999999,0.114,119.053,84747.0,3.0,celticmetal,Eluveitie,0
1DTsmDrvD8gK3RXw7qTAF4,Luxtos,0.284,0.9740000000000001,2.0,-2.4090000000000003,0.0,0.107,0.0246,0.0,0.129,0.302,105.287,235080.0,4.0,celticmetal,Eluveitie,0
3KMfQe8hvlRj0c6drXOppZ,Home,0.495,0.995,9.0,-2.3930000000000002,1.0,0.162,0.00011100000000000001,0.0,0.345,0.0685,105.038,316867.0,3.0,celticmetal,Eluveitie,0
4O190BvGrVV4gc4iCt291e,SantonianShores,0.228,0.987,1.0,-1.976,0.0,0.125,0.000118,3.39e-05,0.26899999999999996,0.424,102.45,238000.0,4.0,celticmetal,Eluveitie,0
7u17fkgfh4O7EAINoGTnis,ScorchedEarth,0.15,0.31,11.0,-7.2379999999999995,1.0,0.0363,0.6759999999999999,0.0,0.496,0.20600000000000002,82.105,258280.0,3.0,celticmetal,Eluveitie,0
5uxNaaUP6bTiTfZ6JDo1hm,MeettheEnemy,0.509,0.996,3.0,-2.542,0.0,0.162,0.00143,0.000336,0.37200000000000005,0.134,114.99,226293.0,4.0,celticmetal,Eluveitie,0
7dl5X0TTrtMPBCd35tWrkB,Neverland,0.542,0.996,6.0,-1.806,1.0,0.10400000000000001,0.0008810000000000001,0.0,0.379,0.171,110.032,222800.0,4.0,celticmetal,Eluveitie,0
4fboycDI9H4qiVqCCwYIzV,Havoc,0.445,0.978,9.0,-2.187,1.0,0.102,6.99e-05,0.00114,0.1,0.133,140.023,244667.0,4.0,celticmetal,Eluveitie,0
6nrxzQnWH9zZOZD4ycWWmM,TheUprising,0.534,0.9940000000000001,1.0,-2.8689999999999998,0.0,0.215,0.000304,0.000773,0.32899999999999996,0.158,109.996,221667.0,4.0,celticmetal,Eluveitie,0
5TWHhn3NEFGB6bYoFomoKR,Hope,0.47200000000000003,0.36700000000000005,1.0,-10.13,0.0,0.0296,0.9229999999999999,0.444,0.183,0.809,139.955,147133.0,4.0,celticmetal,Eluveitie,0
3aIZzwarrSkkwMGOeGjj1m,TheSiege,0.575,0.997,1.0,-1.995,0.0,0.147,0.003,3.6200000000000006e-05,0.336,0.322,114.997,164573.0,4.0,celticmetal,Eluveitie,0
1mxLhygG2BtQawiqHWHOgQ,Alesia,0.539,0.9229999999999999,4.0,-3.156,0.0,0.0824,0.0538,0.0,0.376,0.128,110.037,238000.0,4.0,celticmetal,Eluveitie,0
1xoR2yPJsu6lvkdLwWf3wJ,Tullianum,0.514,0.41200000000000003,4.0,-11.405999999999999,1.0,0.0466,0.919,0.000704,0.12,0.0,106.906,24293.0,4.0,celticmetal,Eluveitie,0
0XCYwhRZ7AA9MzeHWApKuO,Uxellodunon,0.532,0.998,11.0,-1.77,0.0,0.113,0.000258,0.000725,0.348,0.11800000000000001,105.025,231773.0,4.0,celticmetal,Eluveitie,0
50OVdIF5mGXKBv6Z5wMMJU,Epilogue,0.152,0.74,5.0,-9.728,1.0,0.109,0.285,0.467,0.20199999999999999,0.387,81.375,194067.0,4.0,celticmetal,Eluveitie,0
43xQKFys948mtbyi5LWOyS,D\vêritûAgâgeD\bitu(Re-Recorded),0.313,0.831,2.0,-7.417000000000001,0.0,0.10099999999999999,0.0033299999999999996,5.14e-05,0.541,0.18100000000000002,89.921,137027.0,4.0,celticmetal,Eluveitie,0
3jxuVcZ7ibFv8qrwDStUyM,UisElveti(Re-Recorded),0.544,0.956,7.0,-4.066,0.0,0.0356,0.000824,3.9e-05,0.19699999999999998,0.263,106.996,240093.0,3.0,celticmetal,Eluveitie,0
0l0cvQBd2M9MZHkSteJfnl,Ôrô(Re-Recorded),0.166,0.3,1.0,-12.482999999999999,0.0,0.0411,0.321,0.91,0.47,0.0521,126.549,87853.0,1.0,celticmetal,Eluveitie,0
4eG7qDMAPuimc8IK98CcM6,Lament(Re-Recorded),0.48700000000000004,0.971,1.0,-4.231,0.0,0.0801,4.9e-05,0.059000000000000004,0.506,0.4,120.02,246227.0,4.0,celticmetal,Eluveitie,0
5AUctUkPp9w8LQOjXUym8o,Druid(Re-Recorded),0.33399999999999996,0.946,11.0,-4.225,0.0,0.156,0.000304,0.0005740000000000001,0.35,0.179,180.035,366773.0,4.0,celticmetal,Eluveitie,0
0GBd3nHJoXO82tZ23IjwVo,Jêzaïg(Re-Recorded),0.33299999999999996,0.625,4.0,-5.228,0.0,0.0342,0.00022799999999999999,0.00367,0.319,0.20600000000000002,93.994,296360.0,4.0,celticmetal,Eluveitie,0
6B0nQnicK0qS1K3dnmzpQh,Spirit,0.373,0.9420000000000001,0.0,-5.742999999999999,1.0,0.0938,0.000468,0.9329999999999999,0.703,0.129,105.195,152213.0,4.0,celticmetal,Eluveitie,0
3a9bbTGpoCwp06x8dlIgKe,UisElveti,0.435,0.897,5.0,-5.2170000000000005,0.0,0.0459,0.0040100000000000005,0.00296,0.6579999999999999,0.149,100.013,264000.0,3.0,celticmetal,Eluveitie,0
3idpLPZpcvNk912ScwZa9C,YourGaulishWar,0.402,0.985,4.0,-4.9430000000000005,0.0,0.0938,0.000236,0.000267,0.255,0.10300000000000001,104.885,311027.0,3.0,celticmetal,Eluveitie,0
4S9M2T9J18BcfqBanRqCQF,Aidû,0.24,0.6829999999999999,9.0,-7.4270000000000005,0.0,0.0475,0.066,0.00441,0.604,0.251,142.261,190360.0,3.0,celticmetal,Eluveitie,0
7uSbuZUSmKFoQOyLfcTsVn,TheSongofLife,0.446,0.9940000000000001,1.0,-3.8810000000000002,0.0,0.115,1.3300000000000001e-05,0.16,0.433,0.0776,114.978,238920.0,4.0,celticmetal,Eluveitie,0
6UQB3Ufv4Mipc0xvHit836,Tegernakô,0.21,0.971,0.0,-4.495,1.0,0.107,0.000454,0.0269,0.13,0.11,139.636,402253.0,4.0,celticmetal,Eluveitie,0
489GjSVNMi1yaEpS81HlLo,Siraxta,0.457,0.9179999999999999,4.0,-5.189,0.0,0.0768,0.0361,3.74e-06,0.44,0.24600000000000002,100.05,339427.0,4.0,celticmetal,Eluveitie,0
4oQSK449akRhTQCXx9gXVL,TheDanceofVictory,0.431,0.97,11.0,-4.697,0.0,0.0886,8.840000000000001e-05,0.0604,0.331,0.177,118.019,323920.0,4.0,celticmetal,Eluveitie,0
0qkeqie31ZdhBLwcJTsoq0,TheEndlessKnot,0.16399999999999998,0.95,11.0,-5.005,0.0,0.11199999999999999,0.000525,0.142,0.34700000000000003,0.10400000000000001,180.874,419480.0,3.0,celticmetal,Eluveitie,0
1nYxYeMX3ppwj4zH7PgOHz,Andro,0.45299999999999996,0.935,2.0,-4.564,0.0,0.0913,2.09e-05,0.866,0.146,0.536,120.07,222187.0,4.0,celticmetal,Eluveitie,0
6Nf5vGWLB3y9qKQ0GySONp,EverythingRemainsasItNeverWas,0.45399999999999996,0.996,2.0,-3.197,1.0,0.0964,0.000698,0.643,0.354,0.19699999999999998,110.019,265187.0,4.0,celticmetal,Eluveitie,0
6A1ySjp3YVjGUUzAzH6ykd,VovesoinMori,0.51,0.6759999999999999,0.0,-6.303999999999999,1.0,0.0271,0.00146,0.0565,0.555,0.136,100.038,249093.0,3.0,celticmetal,Eluveitie,0
4M18Hr2CU64UZ3hSO0sylk,Origins(Intro),0.0989,0.8079999999999999,5.0,-7.069,1.0,0.0693,0.000721,0.0452,0.924,0.23199999999999998,189.375,133147.0,4.0,celticmetal,Eluveitie,0
0jXvMYQQ0x9uhFJbKs8u4w,TheEcstasyofGold,0.18600000000000003,0.958,11.0,-3.718,1.0,0.155,0.000144,0.54,0.0438,0.142,165.308,205773.0,4.0,celticmetal,Various Artists,35
72B073iX9CfEApbkrJShnE,GhostRidersintheSky,0.34,0.9670000000000001,11.0,-4.555,0.0,0.21,0.00123,0.00027,0.261,0.19399999999999998,159.879,216389.0,4.0,celticmetal,Chrome Division,0
3mDthInmzvzb7a1C2sDtTj,ReturnfromtheWastelands,0.6779999999999999,0.653,9.0,-9.161,0.0,0.0522,0.534,0.005229999999999999,0.794,0.639,130.51,40893.0,4.0,celticmetal,Chrome Division,12
7jEC8LTLwoIdk01Ww4vSra,\Ain\\\tNoGrave(FromDjangoUnchained)\,0.5479999999999999,0.27899999999999997,2.0,-13.565,1.0,0.0368,0.5529999999999999,0.252,0.15,0.423,79.975,174933.0,4.0,celticmetal,Various Artists,16
20rpEPlbz98fXLjPS06B0J,TheHouseoftheRisingSun,0.556,0.762,0.0,-6.426,0.0,0.0372,0.0141,0.0181,0.154,0.348,111.155,262251.0,3.0,celticmetal,Krokus,36
2J9jt3JJXCt6SR7MxLcME7,EvilWays(JusticeMix),0.247,0.63,7.0,-6.615,1.0,0.0403,0.0444,0.00911,0.10300000000000001,0.318,72.506,206720.0,4.0,celticmetal,Various Artists,53
0BAjUM6V9P9g8rK83hVUTJ,TheUnforgiven,0.54,0.584,7.0,-9.579,1.0,0.0254,0.0108,0.00296,0.253,0.244,139.261,386493.0,4.0,celticmetal,Metallica,12
0H799tJ2Y3ZFBabhmKTXWf,ComewithMetotheOtherSide,0.195,0.9590000000000001,0.0,-4.405,1.0,0.13,8.8e-05,0.0294,0.0639,0.078,92.465,374107.0,4.0,celticmetal,Orden Ogan,48
6qodWtb1QVRUyvW5PVSAoF,CutYouDown(feat.JamesStorm),0.451,0.86,2.0,-5.24,1.0,0.0361,0.000721,1.11e-06,0.11,0.452,79.967,171807.0,4.0,celticmetal,Impact Wrestling,1
08PjS6opdc0vLlaf0Z7YIl,DogsofWar,0.474,0.439,5.0,-10.329,1.0,0.0282,0.79,0.46299999999999997,0.133,0.327,94.2,176960.0,4.0,celticmetal,Various Artists,55
29J4MX7DIIfWRHcd4ckObH,C.F.H.,0.474,0.9390000000000001,2.0,-5.1339999999999995,1.0,0.0613,0.0034799999999999996,2.22e-05,0.321,0.47100000000000003,128.954,213169.0,4.0,celticmetal,Redwest,8
